FECHA;HORA;CO_CENTENARIO;NO2_CENTENARIO;PM10_CENTENARIO;CO_CORDOBA;NO2_CORDOBA;PM10_CORDOBA;CO_LA_BOCA;NO2_LA_BOCA;PM10_LA_BOCA
13/11/2017;1;0,47;17;30;s/d;s/d;s/d;s/d;s/d;35
13/11/2017;2;0,46;14;29;s/d;s/d;s/d;s/d;s/d;34
13/11/2017;3;0,44;17;28;s/d;s/d;s/d;s/d;s/d;33
13/11/2017;4;0,41;13;28;s/d;s/d;s/d;s/d;s/d;33
13/11/2017;5;0,37;15;28;s/d;s/d;s/d;s/d;s/d;33
13/11/2017;6;0,33;18;27;s/d;s/d;s/d;s/d;s/d;33
13/11/2017;7;0,33;22;27;s/d;s/d;s/d;s/d;s/d;33
13/11/2017;8;0,34;23;27;s/d;s/d;s/d;s/d;s/d;35
13/11/2017;9;0,36;25;27;s/d;s/d;s/d;s/d;s/d;36
13/11/2017;10;0,4;31;28;s/d;s/d;s/d;s/d;53;37
13/11/2017;11;0,43;30;28;s/d;s/d;s/d;s/d;68;39
13/11/2017;12;0,46;30;28;s/d;s/d;s/d;s/d;69;41
13/11/2017;13;0,5;28;31;s/d;s/d;s/d;s/d;55;42
13/11/2017;14;0,52;18;31;s/d;s/d;s/d;s/d;37;43
13/11/2017;15;0,53;s/d;31;s/d;s/d;s/d;0,59;32;44
13/11/2017;16;0,54;s/d;31;s/d;s/d;s/d;0,55;35;44
13/11/2017;17;0,56;22;29;s/d;s/d;s/d;0,54;42;46
13/11/2017;18;0,53;20;29;s/d;s/d;s/d;0,51;33;47
13/11/2017;19;0,5;19;29;s/d;s/d;s/d;0,47;31;47
13/11/2017;20;0,46;13;29;s/d;s/d;s/d;0,45;30;48
13/11/2017;21;0,43;15;28;s/d;s/d;s/d;0,43;25;48
13/11/2017;22;0,41;12;s/d;s/d;s/d;s/d;0,42;25;49
13/11/2017;23;0,39;12;s/d;s/d;s/d;s/d;0,42;27;48
13/11/2017;24;0,38;11;s/d;s/d;s/d;s/d;0,43;29;48
14/11/2017;1;0,34;8;s/d;s/d;s/d;s/d;0,42;26;47
14/11/2017;2;0,31;5;s/d;s/d;s/d;s/d;0,41;23;47
14/11/2017;3;0,29;5;s/d;s/d;s/d;s/d;0,4;7;47
14/11/2017;4;0,28;8;s/d;s/d;s/d;s/d;0,39;5;46
14/11/2017;5;0,27;7;s/d;s/d;s/d;s/d;0,38;9;46
14/11/2017;6;0,27;9;s/d;s/d;s/d;s/d;0,38;20;46
14/11/2017;7;0,27;12;s/d;s/d;s/d;s/d;0,39;24;45
14/11/2017;8;0,28;14;s/d;s/d;s/d;s/d;0,4;25;45
14/11/2017;9;0,31;14;s/d;s/d;s/d;s/d;0,41;25;45
14/11/2017;10;0,33;14;s/d;s/d;s/d;s/d;0,43;27;44
14/11/2017;11;0,36;15;s/d;s/d;s/d;s/d;0,44;28;43
14/11/2017;12;0,38;16;s/d;s/d;s/d;s/d;0,45;29;41
14/11/2017;13;0,52;34;39;0,6;48;38;s/d;s/d;52
14/11/2017;14;0,55;21;40;0,61;20;39;s/d;s/d;53
14/11/2017;15;0,58;23;41;0,66;s/d;39;s/d;57;53
14/11/2017;16;0,59;30;42;0,71;s/d;40;s/d;49;55
14/11/2017;17;0,61;15;41;s/d;s/d;40;s/d;s/d;56
14/11/2017;18;0,58;14;40;s/d;25;41;s/d;s/d;56
14/11/2017;19;0,56;18;39;s/d;33;41;s/d;s/d;56
14/11/2017;20;0,53;22;38;s/d;34;41;0,31;s/d;56
14/11/2017;21;0,53;29;37;s/d;32;s/d;0,31;38;56
14/11/2017;22;0,52;13;36;s/d;20;s/d;0,31;30;55
14/11/2017;23;0,5;11;35;s/d;17;s/d;0,26;26;55
14/11/2017;24;0,47;8;34;s/d;16;s/d;0,22;17;56
15/11/2017;1;0,42;5;33;s/d;13;s/d;0,22;13;55
15/11/2017;2;0,4;3;32;s/d;12;s/d;0,23;14;55
15/11/2017;3;0,39;3;31;s/d;14;s/d;0,24;16;53
15/11/2017;4;0,37;3;31;s/d;13;s/d;0,24;22;52
15/11/2017;5;0,34;5;30;s/d;11;s/d;0,23;23;50
15/11/2017;6;0,32;9;29;s/d;16;s/d;0,23;35;48
15/11/2017;7;0,3;14;29;s/d;22;s/d;0,25;33;46
15/11/2017;8;0,27;16;28;s/d;25;s/d;0,27;27;43
15/11/2017;9;0,24;17;28;s/d;27;s/d;0,28;31;41
15/11/2017;10;0,23;s/d;27;s/d;27;s/d;0,29;29;38
15/11/2017;11;0,22;s/d;22;s/d;31;s/d;0,29;29;33
15/11/2017;12;0,35;12;16;s/d;27;s/d;0,29;29;27
15/11/2017;13;0,52;34;39;0,6;48;38;s/d;s/d;52
15/11/2017;14;0,55;21;40;0,61;20;39;s/d;s/d;53
15/11/2017;15;0,58;23;41;0,66;s/d;39;s/d;57;53
15/11/2017;16;0,59;30;42;0,71;s/d;40;s/d;49;55
15/11/2017;17;0,61;15;41;s/d;s/d;40;s/d;19;69
15/11/2017;18;0,58;14;40;s/d;25;41;s/d;18;93
15/11/2017;19;0,56;18;39;s/d;33;41;s/d;24;104
15/11/2017;20;0,53;22;38;s/d;34;41;0,31;31;102
15/11/2017;21;0,53;29;37;s/d;32;s/d;0,31;38;102
15/11/2017;22;0,52;13;36;s/d;20;s/d;0,31;30;101
15/11/2017;23;0,5;11;35;s/d;17;s/d;0,26;26;102
15/11/2017;24;0,47;8;34;s/d;16;s/d;0,22;17;102
16/11/2017;1;0,42;5;33;s/d;13;s/d;0,22;13;102
16/11/2017;2;0,4;3;32;s/d;12;s/d;0,23;14;101
16/11/2017;3;0,39;3;31;s/d;14;s/d;0,24;16;100
16/11/2017;4;0,37;3;31;s/d;13;s/d;0,24;22;99
16/11/2017;5;0,34;5;30;s/d;11;s/d;0,23;23;98
16/11/2017;6;0,32;9;29;s/d;16;s/d;0,23;35;96
16/11/2017;7;0,3;14;29;s/d;22;s/d;0,25;33;93
16/11/2017;8;0,27;16;28;s/d;25;s/d;0,27;27;92
16/11/2017;9;0,24;17;28;s/d;27;s/d;0,28;31;90
16/11/2017;10;0,23;s/d;27;s/d;27;s/d;0,29;29;87
16/11/2017;11;0,22;s/d;22;s/d;31;s/d;0,29;29;83
16/11/2017;12;0,35;12;16;s/d;27;s/d;0,29;29;78
16/11/2017;13;0,37;s/d;11;s/d;32;s/d;0,29;27;23
16/11/2017;14;0,36;s/d;8;s/d;27;s/d;0,29;26;21
16/11/2017;15;s/d;s/d;7;s/d;24;s/d;0,28;36;20
16/11/2017;16;s/d;18;5;1,18;21;18;0,28;44;18
16/11/2017;17;s/d;17;4;1,16;26;18;0,28;47;19
16/11/2017;18;s/d;19;4;1,15;29;19;0,29;55;21
16/11/2017;19;0,48;23;4;1,13;35;20;0,33;63;22
16/11/2017;20;0,39;27;5;1,13;37;20;0,36;61;23
16/11/2017;21;0,4;27;5;1,09;34;21;0,39;55;24
16/11/2017;22;0,45;30;6;1,07;36;21;0,43;58;25
16/11/2017;23;0,45;27;7;1,07;33;22;0,45;46;26
16/11/2017;24;0,44;20;7;1,06;24;22;0,45;44;26
17/11/2017;1;0,44;16;8;0,95;16;22;0,45;40;27
17/11/2017;2;0,43;12;8;0,83;10;23;0,44;28;28
17/11/2017;3;0,41;7;9;0,69;10;23;0,41;26;29
17/11/2017;4;0,37;5;9;0,55;5;23;0,38;24;30
17/11/2017;5;0,34;5;9;0,42;6;24;0,36;31;32
17/11/2017;6;0,3;10;10;0,31;10;25;0,34;33;33
17/11/2017;7;0,28;14;10;0,19;15;25;0,34;31;35
17/11/2017;8;0,29;19;9;0,11;16;24;0,36;33;36
17/11/2017;9;0,31;23;9;0,13;20;24;0,38;39;37
17/11/2017;10;0,34;22;10;0,15;20;24;0,41;38;40
17/11/2017;11;0,36;21;12;0,16;16;24;0,43;38;43
17/11/2017;12;0,38;17;12;2,84;13;24;0,46;29;47
17/11/2017;13;0,43;20;18;s/d;s/d;23;0,48;32;48
17/11/2017;14;0,46;22;18;s/d;13;23;0,49;34;50
17/11/2017;15;0,48;24;19;s/d;16;22;0,5;36;52
17/11/2017;16;0,49;25;20;s/d;18;22;0,5;39;56
17/11/2017;17;0,5;27;22;s/d;22;23;0,5;44;59
17/11/2017;18;0,51;29;23;s/d;34;22;0,52;44;59
17/11/2017;19;0,51;25;25;0,49;40;23;0,52;34;60
17/11/2017;20;0,51;17;28;0,5;27;24;0,5;27;61
17/11/2017;21;0,5;16;30;0,51;23;25;0,49;30;62
17/11/2017;22;0,48;14;32;0,54;23;27;0,47;27;63
17/11/2017;23;0,45;11;35;0,55;21;30;0,44;29;65
17/11/2017;24;0,42;10;36;0,59;21;32;0,42;34;65
18/11/2017;1;0,39;9;36;0,63;18;32;0,38;23;64
18/11/2017;2;0,35;8;36;0,64;16;32;0,33;22;63
18/11/2017;3;0,32;7;36;0,63;14;32;0,31;14;62
18/11/2017;4;0,31;6;36;0,62;10;32;0,31;14;61
18/11/2017;5;0,29;6;36;0,62;9;32;0,3;13;60
18/11/2017;6;0,29;9;35;0,64;13;32;0,31;25;59
18/11/2017;7;0,29;8;36;0,66;14;32;0,31;29;58
18/11/2017;8;0,29;10;36;0,66;16;33;0,32;26;57
18/11/2017;9;0,29;10;36;0,69;18;33;0,32;23;56
18/11/2017;10;0,3;8;35;0,7;17;33;0,32;21;54
18/11/2017;11;0,3;9;35;0,71;17;34;0,31;18;51
18/11/2017;12;0,31;10;34;0,73;16;34;0,31;21;48
18/11/2017;13;0,31;9;35;0,75;14;34;0,3;26;47
18/11/2017;14;0,31;8;36;0,75;15;35;0,3;24;47
18/11/2017;15;0,31;9;36;0,75;14;35;0,3;23;47
18/11/2017;16;0,3;8;36;0,73;14;34;0,29;25;45
18/11/2017;17;0,28;8;36;0,69;13;34;0,29;25;44
18/11/2017;18;0,27;8;37;0,67;16;34;0,29;27;46
18/11/2017;19;0,26;12;36;0,65;18;33;0,3;31;48
18/11/2017;20;0,25;13;35;0,65;22;32;0,3;45;46
18/11/2017;21;0,28;18;34;0,65;23;30;0,32;56;45
18/11/2017;22;0,32;23;33;0,67;29;28;0,35;56;43
18/11/2017;23;0,39;25;31;0,7;31;25;0,39;52;40
18/11/2017;24;0,48;25;31;0,74;31;24;0,45;46;40
19/11/2017;1;0,58;26;33;0,77;30;25;0,5;43;42
19/11/2017;2;0,65;22;35;0,76;22;26;0,53;43;44
19/11/2017;3;0,68;15;36;0,75;14;26;0,54;35;45
19/11/2017;4;0,68;11;36;0,71;10;26;0,54;27;46
19/11/2017;5;0,66;11;37;0,68;9;27;0,52;25;47
19/11/2017;6;0,62;9;38;0,62;7;27;0,49;26;48
19/11/2017;7;0,55;8;38;0,55;8;28;0,44;26;50
19/11/2017;8;0,47;8;39;0,47;6;28;0,4;s/d;51
19/11/2017;9;0,38;7;41;0,43;8;29;0,35;s/d;53
19/11/2017;10;0,31;7;44;0,4;9;29;s/d;s/d;54
19/11/2017;11;0,29;6;47;0,4;9;29;s/d;s/d;55
19/11/2017;12;0,28;8;48;0,43;9;30;s/d;s/d;56
19/11/2017;13;0,27;7;49;0,44;12;30;s/d;s/d;57
19/11/2017;14;0,27;7;48;0,46;12;30;s/d;s/d;57
19/11/2017;15;0,26;8;48;0,48;12;30;s/d;s/d;58
19/11/2017;16;0,26;8;47;0,51;14;31;s/d;s/d;62
19/11/2017;17;0,26;8;46;0,53;14;31;s/d;s/d;65
19/11/2017;18;0,27;8;45;0,55;18;32;s/d;s/d;72
19/11/2017;19;0,27;8;45;0,58;20;32;s/d;s/d;75
19/11/2017;20;0,28;11;43;0,6;23;32;s/d;s/d;75
19/11/2017;21;0,3;13;43;0,63;22;33;s/d;s/d;76
19/11/2017;22;0,3;13;43;0,66;20;33;s/d;s/d;76
19/11/2017;23;0,31;13;42;0,68;20;33;s/d;s/d;76
19/11/2017;24;0,33;14;41;0,67;18;33;s/d;s/d;76
20/11/2017;1;0,34;12;40;0,7;20;33;s/d;s/d;75
20/11/2017;2;0,34;9;43;0,74;19;33;s/d;s/d;74
20/11/2017;3;0,36;13;43;0,72;13;33;s/d;s/d;73
20/11/2017;4;0,37;10;44;0,68;10;34;s/d;s/d;74
20/11/2017;5;0,38;11;43;0,65;8;34;s/d;s/d;73
20/11/2017;6;0,38;5;43;0,62;4;34;s/d;s/d;73
20/11/2017;7;0,38;6;43;0,59;5;34;s/d;s/d;73
20/11/2017;8;0,36;6;43;0,57;6;34;s/d;s/d;74
20/11/2017;9;0,36;6;41;0,52;7;34;s/d;s/d;74
20/11/2017;10;0,36;7;38;0,47;6;33;s/d;s/d;74
20/11/2017;11;0,34;7;34;0,46;7;32;s/d;s/d;72
20/11/2017;12;0,34;9;33;0,47;8;31;s/d;s/d;70
20/11/2017;13;0,35;12;31;0,46;s/d;31;s/d;s/d;70
20/11/2017;14;0,38;13;31;0,46;s/d;31;s/d;s/d;69
20/11/2017;15;0,41;14;30;s/d;s/d;31;s/d;s/d;65
20/11/2017;16;0,43;14;29;s/d;s/d;31;s/d;s/d;58
20/11/2017;17;0,46;13;29;s/d;s/d;31;s/d;s/d;51
20/11/2017;18;0,48;15;27;s/d;s/d;31;s/d;s/d;40
20/11/2017;19;0,51;19;26;s/d;s/d;s/d;s/d;s/d;33
20/11/2017;20;0,56;25;26;s/d;s/d;s/d;s/d;s/d;33
20/11/2017;21;0,62;27;25;s/d;s/d;s/d;s/d;s/d;32
20/11/2017;22;0,68;25;25;s/d;s/d;s/d;s/d;s/d;32
20/11/2017;23;0,75;22;25;s/d;s/d;s/d;s/d;s/d;33
20/11/2017;24;0,83;25;26;s/d;s/d;s/d;s/d;s/d;33
21/11/2017;1;0,89;24;26;s/d;s/d;s/d;s/d;s/d;33
21/11/2017;2;0,88;8;22;s/d;s/d;s/d;s/d;s/d;33
21/11/2017;3;0,84;7;22;s/d;s/d;s/d;s/d;s/d;33
21/11/2017;4;0,78;5;22;s/d;s/d;s/d;s/d;s/d;32
21/11/2017;5;0,7;6;21;s/d;s/d;s/d;s/d;s/d;32
21/11/2017;6;0,61;10;21;s/d;s/d;s/d;s/d;s/d;31
21/11/2017;7;0,53;18;20;s/d;s/d;s/d;s/d;s/d;29
21/11/2017;8;0,47;21;20;s/d;s/d;s/d;s/d;s/d;28
21/11/2017;9;0,42;20;20;s/d;s/d;s/d;s/d;s/d;25
21/11/2017;10;0,42;15;20;s/d;s/d;s/d;s/d;31;25
21/11/2017;11;0,43;13;20;s/d;s/d;s/d;s/d;36;25
21/11/2017;12;0,44;14;21;s/d;20;s/d;s/d;31;25
21/11/2017;13;0,45;14;21;s/d;16;s/d;s/d;29;26
21/11/2017;14;0,45;15;21;s/d;15;s/d;s/d;30;27
21/11/2017;15;0,44;17;21;s/d;16;s/d;0,3;30;27
21/11/2017;16;0,4;17;21;s/d;18;s/d;0,3;31;29
21/11/2017;17;0,37;17;22;0,72;22;s/d;0,31;34;30
21/11/2017;18;0,36;19;23;0,72;19;s/d;0,32;37;32
21/11/2017;19;0,37;25;23;0,75;21;s/d;0,32;33;34
21/11/2017;20;0,38;19;24;0,75;22;s/d;0,34;33;35
21/11/2017;21;0,38;15;24;0,78;23;s/d;0,35;32;34
21/11/2017;22;0,39;15;23;0,8;25;s/d;0,36;33;34
21/11/2017;23;0,4;13;22;0,81;21;s/d;0,37;28;33
21/11/2017;24;0,41;13;20;0,81;17;s/d;0,36;30;32
22/11/2017;1;0,41;13;19;0,77;12;s/d;0,36;29;31
22/11/2017;2;0,41;11;18;0,73;10;s/d;0,35;26;31
22/11/2017;3;0,4;8;18;0,67;10;s/d;0,34;31;31
22/11/2017;4;0,38;6;17;0,62;7;s/d;0,33;32;31
22/11/2017;5;0,37;8;17;0,56;6;21;0,32;34;31
22/11/2017;6;0,36;10;17;0,51;9;20;0,32;31;32
22/11/2017;7;0,36;15;17;0,49;12;20;0,33;34;33
22/11/2017;8;0,37;16;17;0,48;13;19;0,35;31;34
22/11/2017;9;0,39;17;16;0,51;12;19;0,37;29;35
22/11/2017;10;0,4;15;17;0,54;13;19;0,39;32;37
22/11/2017;11;0,42;16;17;0,58;14;19;0,4;27;38
22/11/2017;12;0,43;16;17;0,63;15;19;0,42;30;40
22/11/2017;13;0,45;17;18;0,67;13;19;0,44;28;41
22/11/2017;14;0,46;17;18;0,7;13;18;0,45;s/d;42
22/11/2017;15;0,46;18;18;0,73;16;19;0,46;s/d;42
22/11/2017;16;0,46;21;18;0,75;17;20;0,46;s/d;43
22/11/2017;17;0,46;25;19;0,78;21;21;0,45;s/d;44
22/11/2017;18;0,47;24;20;0,8;24;22;0,44;s/d;44
22/11/2017;19;0,48;26;21;0,82;26;22;0,45;s/d;44
22/11/2017;20;0,51;27;21;0,82;32;22;0,46;s/d;45
22/11/2017;21;0,53;29;21;0,84;37;22;0,47;s/d;46
22/11/2017;22;0,57;32;22;0,86;36;23;0,48;s/d;47
22/11/2017;23;0,58;25;23;0,85;28;23;0,47;s/d;48
22/11/2017;24;0,57;15;24;0,83;15;24;0,44;s/d;48
23/11/2017;1;0,54;12;26;0,79;12;24;0,41;s/d;49
23/11/2017;2;0,51;8;27;0,74;9;24;0,37;s/d;50
23/11/2017;3;0,46;6;27;0,67;8;24;0,33;s/d;50
23/11/2017;4;0,42;6;27;0,62;6;24;0,28;s/d;51
23/11/2017;5;0,36;6;28;0,55;5;24;0,22;s/d;51
23/11/2017;6;0,31;11;28;0,49;9;25;0,18;s/d;51
23/11/2017;7;0,28;19;29;0,45;14;25;0,16;s/d;51
23/11/2017;8;0,29;22;29;0,43;19;26;0,17;s/d;50
23/11/2017;9;0,31;21;30;0,44;22;27;0,2;s/d;50
23/11/2017;10;0,35;22;31;0,46;23;28;0,22;s/d;51
23/11/2017;11;0,38;23;33;0,48;22;29;0,25;s/d;52
23/11/2017;12;0,42;23;35;0,5;25;32;0,28;s/d;53
23/11/2017;13;0,46;26;37;0,54;28;33;0,31;s/d;53
23/11/2017;14;0,51;28;38;0,57;25;36;0,34;s/d;54
23/11/2017;15;0,54;33;40;0,6;36;38;0,37;s/d;55
23/11/2017;16;0,54;35;42;0,63;36;39;0,39;s/d;57
23/11/2017;17;0,55;34;45;0,67;40;40;0,41;s/d;59
23/11/2017;18;0,57;35;46;0,72;46;41;0,45;s/d;60
23/11/2017;19;0,59;36;47;0,8;50;41;0,51;s/d;60
23/11/2017;20;0,64;36;48;0,87;49;43;0,54;s/d;61
23/11/2017;21;0,62;13;53;0,88;23;47;0,51;s/d;67
23/11/2017;22;0,59;11;60;0,9;21;54;0,47;s/d;76
23/11/2017;23;0,56;10;61;0,89;19;56;0,42;s/d;78
23/11/2017;24;0,54;8;62;0,87;18;57;0,35;s/d;79
24/11/2017;1;0,5;7;62;0,84;16;59;0,29;s/d;80
24/11/2017;2;0,46;8;62;0,78;12;59;0,22;s/d;80
24/11/2017;3;0,4;7;62;0,7;12;60;0,13;s/d;80
24/11/2017;4;0,33;5;63;0,6;11;61;0,06;s/d;81
24/11/2017;5;0,31;6;64;0,56;14;62;0,06;s/d;81
24/11/2017;6;0,31;11;64;0,53;15;63;0,06;s/d;81
24/11/2017;7;0,31;16;65;0,52;20;64;0,08;s/d;81
24/11/2017;8;0,34;17;66;0,55;25;65;0,1;s/d;81
24/11/2017;9;0,37;14;66;0,58;26;66;0,11;s/d;81
24/11/2017;10;0,39;14;66;0,6;22;66;0,12;s/d;80
24/11/2017;11;0,41;12;65;0,64;25;66;0,13;s/d;79
24/11/2017;12;0,43;15;63;0,72;28;65;0,14;s/d;77
24/11/2017;13;0,45;s/d;62;0,79;27;64;0,31;s/d;79
24/11/2017;14;0,45;s/d;61;0,85;29;63;0,34;s/d;79
24/11/2017;15;0,45;17;59;0,93;33;62;0,37;s/d;79
24/11/2017;16;0,43;18;58;0,96;33;60;0,39;s/d;79
24/11/2017;17;0,41;17;55;0,93;25;59;0,41;s/d;79
24/11/2017;18;0,42;23;54;0,91;20;59;0,45;s/d;79
24/11/2017;19;0,42;21;53;0,89;26;59;0,51;s/d;79
24/11/2017;20;0,43;25;52;0,83;27;58;0,54;s/d;79
24/11/2017;21;0,44;24;47;0,8;30;54;0,51;s/d;79
24/11/2017;22;0,47;20;40;0,78;30;47;0,47;s/d;79
24/11/2017;23;0,49;17;39;0,71;24;46;0,42;s/d;79
24/11/2017;24;0,5;14;38;0,67;21;45;0,35;s/d;79
25/11/2017;1;0,51;13;37;0,66;20;44;0,31;s/d;79
25/11/2017;2;0,5;11;37;0,68;17;44;0,26;s/d;79
25/11/2017;3;0,49;10;36;0,67;18;43;0,19;s/d;79
25/11/2017;4;0,47;9;36;0,67;16;43;0,14;s/d;79
25/11/2017;5;0,45;10;35;0,64;14;42;0,14;s/d;78
25/11/2017;6;0,43;12;35;0,6;11;42;0,16;s/d;78
25/11/2017;7;0,41;11;33;0,58;10;41;0,18;s/d;77
25/11/2017;8;0,38;9;32;0,56;13;40;0,2;s/d;76
25/11/2017;9;0,33;9;31;0,54;10;38;0,2;s/d;76
25/11/2017;10;0,31;11;31;0,52;12;37;0,2;s/d;74
25/11/2017;11;0,3;s/d;30;0,51;13;36;0,2;s/d;72
25/11/2017;12;s/d;s/d;30;0,5;12;35;0,21;s/d;69
25/11/2017;13;s/d;s/d;29;0,5;14;34;0,21;s/d;67
25/11/2017;14;s/d;s/d;28;0,5;8;33;0,21;s/d;65
25/11/2017;15;s/d;s/d;28;0,51;17;31;0,22;s/d;62
25/11/2017;16;s/d;s/d;27;0,53;22;30;0,22;s/d;59
25/11/2017;17;s/d;s/d;s/d;0,55;23;29;0,23;s/d;56
25/11/2017;18;s/d;s/d;s/d;0,58;32;29;0,24;s/d;55
25/11/2017;19;s/d;s/d;s/d;0,6;23;29;0,25;s/d;54
25/11/2017;20;s/d;s/d;s/d;0,62;22;28;0,27;s/d;52
25/11/2017;21;s/d;s/d;s/d;0,66;29;27;0,28;s/d;46
25/11/2017;22;s/d;s/d;s/d;0,71;25;26;0,29;s/d;35
25/11/2017;23;s/d;s/d;s/d;0,74;21;26;0,31;s/d;32
25/11/2017;24;s/d;s/d;s/d;0,75;22;26;0,32;s/d;31
26/11/2017;1;s/d;s/d;s/d;0,74;19;25;0,31;s/d;30
26/11/2017;2;s/d;17;s/d;0,71;17;25;0,31;s/d;31
26/11/2017;3;s/d;16;s/d;0,7;18;25;0,31;s/d;31
26/11/2017;4;s/d;15;s/d;0,68;11;25;0,31;s/d;31
26/11/2017;5;s/d;s/d;s/d;0,64;8;24;0,3;s/d;31
26/11/2017;6;s/d;s/d;s/d;0,6;9;24;0,3;s/d;31
26/11/2017;7;s/d;s/d;s/d;0,56;11;24;0,29;s/d;31
26/11/2017;8;s/d;s/d;s/d;0,52;7;24;0,29;s/d;31
26/11/2017;9;s/d;s/d;s/d;0,51;9;23;0,28;s/d;30
26/11/2017;10;s/d;s/d;s/d;0,5;9;23;0,28;s/d;29
26/11/2017;11;s/d;s/d;s/d;0,5;10;23;0,28;s/d;29
26/11/2017;12;s/d;s/d;s/d;0,49;7;22;0,28;s/d;29
26/11/2017;13;s/d;s/d;s/d;0,49;6;22;0,29;s/d;28
26/11/2017;14;s/d;s/d;s/d;0,49;6;22;0,28;s/d;29
26/11/2017;15;s/d;s/d;s/d;0,48;7;22;0,28;s/d;29
26/11/2017;16;s/d;s/d;s/d;0,48;12;22;0,28;s/d;28
26/11/2017;17;s/d;s/d;s/d;0,48;13;22;0,28;s/d;27
26/11/2017;18;s/d;s/d;s/d;0,48;12;21;0,28;s/d;26
26/11/2017;19;s/d;s/d;s/d;0,47;13;20;0,29;s/d;26
26/11/2017;20;s/d;s/d;s/d;0,48;18;20;0,32;s/d;27
26/11/2017;21;s/d;s/d;s/d;0,5;28;20;0,36;s/d;28
26/11/2017;22;s/d;s/d;s/d;0,54;38;20;0,41;s/d;27
26/11/2017;23;s/d;s/d;s/d;0,57;28;20;0,45;s/d;28
26/11/2017;24;s/d;s/d;s/d;0,6;27;20;0,47;s/d;28
27/11/2017;1;s/d;s/d;s/d;0,61;19;20;0,48;s/d;28
27/11/2017;2;s/d;s/d;s/d;0,61;14;19;0,47;s/d;28
27/11/2017;3;s/d;s/d;s/d;0,6;9;19;0,44;s/d;27
27/11/2017;4;s/d;s/d;s/d;0,58;7;18;0,39;s/d;27
27/11/2017;5;s/d;s/d;s/d;0,55;10;18;0,33;s/d;27
27/11/2017;6;s/d;s/d;s/d;0,51;20;19;0,28;s/d;30
27/11/2017;7;s/d;s/d;s/d;0,51;25;20;0,23;s/d;32
27/11/2017;8;s/d;s/d;s/d;0,52;23;22;0,19;s/d;36
27/11/2017;9;s/d;11;s/d;0,56;24;25;0,17;s/d;41
27/11/2017;10;s/d;11;s/d;0,6;24;27;0,15;s/d;44
27/11/2017;11;s/d;s/d;s/d;0,66;27;29;0,14;s/d;47
27/11/2017;12;s/d;s/d;s/d;0,75;24;31;0,14;s/d;51
27/11/2017;13;s/d;s/d;s/d;0,8;s/d;32;0,29;s/d;28
27/11/2017;14;s/d;s/d;s/d;0,85;26;35;0,28;s/d;29
27/11/2017;15;s/d;s/d;s/d;0,92;29;35;0,28;s/d;29
27/11/2017;16;s/d;10;s/d;0,97;25;37;0,28;s/d;28
27/11/2017;17;s/d;10;s/d;0,96;16;39;0,28;s/d;27
27/11/2017;18;s/d;10;s/d;0,94;15;41;0,28;s/d;26
27/11/2017;19;s/d;11;s/d;0,91;15;42;0,29;s/d;26
27/11/2017;20;s/d;13;s/d;0,82;17;43;0,32;s/d;27
27/11/2017;21;0,39;11;s/d;0,79;17;44;0,36;s/d;28
27/11/2017;22;0,39;11;s/d;0,76;14;45;0,41;s/d;27
27/11/2017;23;0,4;11;s/d;0,67;12;46;0,45;s/d;28
27/11/2017;24;0,37;10;s/d;0,59;13;47;0,47;s/d;28
28/11/2017;1;0,38;s/d;s/d;0,55;14;47;0,48;s/d;28
28/11/2017;2;0,38;s/d;s/d;0,53;11;47;0,47;s/d;28
28/11/2017;3;0,38;s/d;s/d;0,52;13;48;0,44;s/d;27
28/11/2017;4;0,37;s/d;s/d;0,53;19;49;0,39;s/d;27
28/11/2017;5;0,35;s/d;s/d;0,54;21;50;0,33;s/d;27
28/11/2017;6;0,34;12;s/d;0,56;22;49;0,28;s/d;30
28/11/2017;7;0,35;16;s/d;0,6;24;48;0,23;s/d;32
28/11/2017;8;0,36;15;s/d;0,62;19;47;0,19;s/d;36
28/11/2017;9;0,36;10;s/d;0,63;18;45;0,17;s/d;41
28/11/2017;10;0,37;9;s/d;0,63;14;43;0,15;s/d;44
28/11/2017;11;0,38;9;s/d;0,64;17;42;0,14;s/d;47
28/11/2017;12;0,38;8;s/d;0,66;18;41;0,14;s/d;51
28/11/2017;13;0,38;11;s/d;0,66;s/d;41;0,13;s/d;53
28/11/2017;14;0,37;12;22;0,65;s/d;39;0,12;s/d;56
28/11/2017;15;0,35;11;23;s/d;s/d;39;0,11;s/d;58
28/11/2017;16;0,31;11;24;s/d;s/d;39;0,11;s/d;59
28/11/2017;17;0,3;14;25;s/d;s/d;37;0,11;s/d;62
28/11/2017;18;0,29;13;26;s/d;s/d;36;0,13;s/d;67
28/11/2017;19;0,28;14;26;s/d;s/d;s/d;0,14;s/d;70
28/11/2017;20;0,28;16;26;s/d;s/d;s/d;0,16;s/d;71
28/11/2017;21;0,29;16;27;s/d;s/d;s/d;0,16;s/d;72
28/11/2017;22;0,31;15;27;s/d;s/d;s/d;0,16;s/d;73
28/11/2017;23;0,32;13;28;s/d;s/d;s/d;0,16;s/d;73
28/11/2017;24;0,34;11;28;s/d;s/d;s/d;0,16;s/d;73
29/11/2017;1;0,34;s/d;28;s/d;s/d;s/d;0,16;s/d;73
29/11/2017;2;0,35;s/d;29;s/d;s/d;s/d;0,17;s/d;73
